objective,iteration,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-3.397417732730026,1,1745218025,,False,1,6c169_00006,2025-04-21_13-47-05,0.006529808044433594,0.006529808044433594,24796,DESKTOP-TOTIENHUNG,127.0.0.1,0.006529808044433594,1
-3.397417732730026,2,1745218025,,False,2,6c169_00006,2025-04-21_13-47-05,0.0,0.006529808044433594,24796,DESKTOP-TOTIENHUNG,127.0.0.1,0.006529808044433594,2
-3.397417732730026,3,1745218026,,False,3,6c169_00006,2025-04-21_13-47-06,0.0015087127685546875,0.008038520812988281,24796,DESKTOP-TOTIENHUNG,127.0.0.1,0.008038520812988281,3
-3.397417732730026,1,1745218059,,False,1,6c169_00006,2025-04-21_13-47-39,0.0006036758422851562,0.0006036758422851562,20360,DESKTOP-TOTIENHUNG,127.0.0.1,0.0006036758422851562,1
-3.397417732730026,2,1745218059,,False,2,6c169_00006,2025-04-21_13-47-39,0.0,0.0006036758422851562,20360,DESKTOP-TOTIENHUNG,127.0.0.1,0.0006036758422851562,2
-3.397417732730026,3,1745218059,,False,3,6c169_00006,2025-04-21_13-47-39,0.0,0.0006036758422851562,20360,DESKTOP-TOTIENHUNG,127.0.0.1,0.0006036758422851562,3
-3.397417732730026,4,1745218059,,False,4,6c169_00006,2025-04-21_13-47-39,0.0,0.0006036758422851562,20360,DESKTOP-TOTIENHUNG,127.0.0.1,0.0006036758422851562,4
-3.397417732730026,5,1745218059,,False,5,6c169_00006,2025-04-21_13-47-39,0.0,0.0006036758422851562,20360,DESKTOP-TOTIENHUNG,127.0.0.1,0.0006036758422851562,5
-3.397417732730026,6,1745218059,,False,6,6c169_00006,2025-04-21_13-47-39,0.0,0.0006036758422851562,20360,DESKTOP-TOTIENHUNG,127.0.0.1,0.0006036758422851562,6
-3.397417732730026,1,1745218105,,False,1,6c169_00006,2025-04-21_13-48-25,0.0010080337524414062,0.0010080337524414062,668,DESKTOP-TOTIENHUNG,127.0.0.1,0.0010080337524414062,1
-3.397417732730026,2,1745218105,,False,2,6c169_00006,2025-04-21_13-48-25,0.0,0.0010080337524414062,668,DESKTOP-TOTIENHUNG,127.0.0.1,0.0010080337524414062,2
-3.397417732730026,3,1745218105,,False,3,6c169_00006,2025-04-21_13-48-25,0.0,0.0010080337524414062,668,DESKTOP-TOTIENHUNG,127.0.0.1,0.0010080337524414062,3
-3.397417732730026,4,1745218105,,False,4,6c169_00006,2025-04-21_13-48-25,0.0,0.0010080337524414062,668,DESKTOP-TOTIENHUNG,127.0.0.1,0.0010080337524414062,4
