objective,iteration,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-5.172515134217493,1,1745218036,,False,1,6c169_00014,2025-04-21_13-47-16,0.0,0.0,17484,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,1
-5.172515134217493,2,1745218036,,False,2,6c169_00014,2025-04-21_13-47-16,0.0,0.0,17484,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,2
-5.172515134217493,3,1745218036,,False,3,6c169_00014,2025-04-21_13-47-16,0.0,0.0,17484,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,3
-5.172515134217493,1,1745218081,,False,1,6c169_00014,2025-04-21_13-48-01,0.0,0.0,22536,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,1
-5.172515134217493,2,1745218081,,False,2,6c169_00014,2025-04-21_13-48-01,0.0009958744049072266,0.0009958744049072266,22536,DESKTOP-TOTIENHUNG,127.0.0.1,0.0009958744049072266,2
-5.172515134217493,3,1745218081,,False,3,6c169_00014,2025-04-21_13-48-01,0.00028967857360839844,0.001285552978515625,22536,DESKTOP-TOTIENHUNG,127.0.0.1,0.001285552978515625,3
-5.172515134217493,4,1745218081,,False,4,6c169_00014,2025-04-21_13-48-01,0.0,0.001285552978515625,22536,DESKTOP-TOTIENHUNG,127.0.0.1,0.001285552978515625,4
-5.172515134217493,5,1745218081,,False,5,6c169_00014,2025-04-21_13-48-01,0.0,0.001285552978515625,22536,DESKTOP-TOTIENHUNG,127.0.0.1,0.001285552978515625,5
-5.172515134217493,6,1745218082,,False,6,6c169_00014,2025-04-21_13-48-02,0.0,0.001285552978515625,22536,DESKTOP-TOTIENHUNG,127.0.0.1,0.001285552978515625,6
-5.172515134217493,1,1745218129,,False,1,6c169_00014,2025-04-21_13-48-49,0.0,0.0,23036,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,1
-5.172515134217493,2,1745218129,,False,2,6c169_00014,2025-04-21_13-48-49,0.0,0.0,23036,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,2
-5.172515134217493,3,1745218129,,False,3,6c169_00014,2025-04-21_13-48-49,0.0,0.0,23036,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,3
-5.172515134217493,4,1745218129,,False,4,6c169_00014,2025-04-21_13-48-49,0.0,0.0,23036,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,4
-5.172515134217493,5,1745218129,,False,5,6c169_00014,2025-04-21_13-48-49,0.0,0.0,23036,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,5
-5.172515134217493,6,1745218129,,False,6,6c169_00014,2025-04-21_13-48-49,0.0,0.0,23036,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,6
-5.172515134217493,7,1745218129,,False,7,6c169_00014,2025-04-21_13-48-49,0.0,0.0,23036,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,7
-5.172515134217493,8,1745218129,,False,8,6c169_00014,2025-04-21_13-48-49,0.0,0.0,23036,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,8
