objective,iteration,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-2.6663193794934426,1,1745218035,,False,1,6c169_00009,2025-04-21_13-47-15,0.005030632019042969,0.005030632019042969,18044,DESKTOP-TOTIENHUNG,127.0.0.1,0.005030632019042969,1
-2.6663193794934426,2,1745218035,,False,2,6c169_00009,2025-04-21_13-47-15,0.0,0.005030632019042969,18044,DESKTOP-TOTIENHUNG,127.0.0.1,0.005030632019042969,2
-2.6663193794934426,3,1745218035,,False,3,6c169_00009,2025-04-21_13-47-15,0.0,0.005030632019042969,18044,DESKTOP-TOTIENHUNG,127.0.0.1,0.005030632019042969,3
-2.6663193794934426,1,1745218067,,False,1,6c169_00009,2025-04-21_13-47-47,0.0,0.0,21456,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,1
-2.6663193794934426,2,1745218067,,False,2,6c169_00009,2025-04-21_13-47-47,0.0,0.0,21456,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,2
-2.6663193794934426,3,1745218067,,False,3,6c169_00009,2025-04-21_13-47-47,0.0,0.0,21456,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,3
-2.6663193794934426,4,1745218068,,False,4,6c169_00009,2025-04-21_13-47-48,0.0,0.0,21456,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,4
-2.6663193794934426,5,1745218068,,False,5,6c169_00009,2025-04-21_13-47-48,0.0,0.0,21456,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,5
-2.6663193794934426,6,1745218068,,False,6,6c169_00009,2025-04-21_13-47-48,0.0,0.0,21456,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,6
-2.6663193794934426,1,1745218115,,False,1,6c169_00009,2025-04-21_13-48-35,0.0,0.0,24160,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,1
