objective,iteration,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-9.677598301598001,1,1745218036,,False,1,6c169_00013,2025-04-21_13-47-16,0.0010051727294921875,0.0010051727294921875,23956,DESKTOP-TOTIENHUNG,127.0.0.1,0.0010051727294921875,1
-9.677598301598001,2,1745218036,,False,2,6c169_00013,2025-04-21_13-47-16,0.0,0.0010051727294921875,23956,DESKTOP-TOTIENHUNG,127.0.0.1,0.0010051727294921875,2
-9.677598301598001,3,1745218036,,False,3,6c169_00013,2025-04-21_13-47-16,0.0,0.0010051727294921875,23956,DESKTOP-TOTIENHUNG,127.0.0.1,0.0010051727294921875,3
-9.677598301598001,1,1745218079,,False,1,6c169_00013,2025-04-21_13-47-59,0.0,0.0,19996,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,1
-9.677598301598001,2,1745218079,,False,2,6c169_00013,2025-04-21_13-47-59,0.0,0.0,19996,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,2
-9.677598301598001,3,1745218079,,False,3,6c169_00013,2025-04-21_13-47-59,0.006006956100463867,0.006006956100463867,19996,DESKTOP-TOTIENHUNG,127.0.0.1,0.006006956100463867,3
-9.677598301598001,4,1745218079,,False,4,6c169_00013,2025-04-21_13-47-59,0.0,0.006006956100463867,19996,DESKTOP-TOTIENHUNG,127.0.0.1,0.006006956100463867,4
-9.677598301598001,5,1745218079,,False,5,6c169_00013,2025-04-21_13-47-59,0.0,0.006006956100463867,19996,DESKTOP-TOTIENHUNG,127.0.0.1,0.006006956100463867,5
-9.677598301598001,6,1745218079,,False,6,6c169_00013,2025-04-21_13-47-59,0.0,0.006006956100463867,19996,DESKTOP-TOTIENHUNG,127.0.0.1,0.006006956100463867,6
-9.677598301598001,1,1745218126,,False,1,6c169_00013,2025-04-21_13-48-46,0.0,0.0,20104,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,1
-9.677598301598001,2,1745218126,,False,2,6c169_00013,2025-04-21_13-48-46,0.0,0.0,20104,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,2
-9.677598301598001,3,1745218126,,False,3,6c169_00013,2025-04-21_13-48-46,0.0,0.0,20104,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,3
-9.677598301598001,4,1745218126,,False,4,6c169_00013,2025-04-21_13-48-46,0.0,0.0,20104,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,4
-9.677598301598001,5,1745218126,,False,5,6c169_00013,2025-04-21_13-48-46,0.0,0.0,20104,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,5
-9.677598301598001,6,1745218126,,False,6,6c169_00013,2025-04-21_13-48-46,0.0,0.0,20104,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,6
-9.677598301598001,7,1745218126,,False,7,6c169_00013,2025-04-21_13-48-46,0.0,0.0,20104,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,7
-9.677598301598001,8,1745218126,,False,8,6c169_00013,2025-04-21_13-48-46,0.0,0.0,20104,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,8
-9.677598301598001,9,1745218126,,False,9,6c169_00013,2025-04-21_13-48-46,0.0,0.0,20104,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,9
-9.677598301598001,1,1745218169,,False,1,6c169_00013,2025-04-21_13-49-29,0.0,0.0,2100,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,1
-9.677598301598001,2,1745218169,,False,2,6c169_00013,2025-04-21_13-49-29,0.0,0.0,2100,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,2
-9.677598301598001,3,1745218169,,False,3,6c169_00013,2025-04-21_13-49-29,0.0,0.0,2100,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,3
-9.677598301598001,4,1745218169,,False,4,6c169_00013,2025-04-21_13-49-29,0.0,0.0,2100,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,4
-9.677598301598001,5,1745218169,,False,5,6c169_00013,2025-04-21_13-49-29,0.0,0.0,2100,DESKTOP-TOTIENHUNG,127.0.0.1,0.0,5
-9.677598301598001,6,1745218169,,False,6,6c169_00013,2025-04-21_13-49-29,0.007505655288696289,0.007505655288696289,2100,DESKTOP-TOTIENHUNG,127.0.0.1,0.007505655288696289,6
-9.677598301598001,7,1745218169,,False,7,6c169_00013,2025-04-21_13-49-29,0.0,0.007505655288696289,2100,DESKTOP-TOTIENHUNG,127.0.0.1,0.007505655288696289,7
-9.677598301598001,8,1745218169,,False,8,6c169_00013,2025-04-21_13-49-29,0.0,0.007505655288696289,2100,DESKTOP-TOTIENHUNG,127.0.0.1,0.007505655288696289,8
